id,performer_name,promotion,brand,source_brand,gender_division,division,game_eligible,availability,role_tier,alignment,archetype,faction_or_team,championships,source_overall,game_overall,rating_basis,rating_confidence,estimated_salary_usd,contract_weeks_remaining,renewal_risk,popularity_overall,star_power,draw_power,merch_appeal,social_buzz,workrate,psychology,stamina,consistency,safety,big_match_ability,charisma,mic_skill,character_work,crowd_connection,segment_versatility,fatigue,durability,injury_risk,recovery_rate,morale,confidence,locker_room_influence,frustration,singles_fit,tag_fit,promo_fit,rivalry_fit,opener_fit,main_event_fit,special_stipulation_fit,primary_roster_source_url,secondary_roster_source_url,ratings_source_url,notes
aew_aew_kyle_o_reilly,Kyle O'Reilly,AEW,AEW,AEW,Mens,Mens,Yes,Active,MainEvent,Unknown,Technician,The Paragon & The Congomleration,AEW World Trios Champion,84,84,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,3175000,52,35,85,89,87,81,91,84,83,78,79,85,90,88,88,89,81,87,14,78,22,71,70,79,85,27,84,82,88,86,75,96,87,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_lance_archer,Lance Archer,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,Powerhouse,The Don Callis Family,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,76,72,74,74,71,74,77,75,76,71,72,79,75,82,76,77,22,67,29,66,78,78,75,23,75,80,78,75,77,66,80,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_lee_johnson,Lee Johnson,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Swirl,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_lee_moriarty,Lee Moriarty,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,Shane Taylor Promotions,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_lio_rush,Lio Rush,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,HighFlyer,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,76,71,73,74,77,72,75,73,76,72,73,75,73,78,74,75,21,67,29,70,66,67,77,14,73,66,75,74,79,67,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_luchasaurus,Luchasaurus,AEW,AEW,AEW,Mens,Mens,Yes,Injured,Prospect,Unknown,HighFlyer,Jurassic Express,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,76,77,74,81,80,81,77,71,81,72,79,82,76,81,78,52,70,34,65,74,73,82,23,69,74,79,77,68,62,78,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mansoor,Mansoor,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,MXM TV,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mark_briscoe,Mark Briscoe,AEW,AEW,AEW,Mens,Mens,Yes,Active,Midcard,Unknown,Brawler,the Conglomeration,,,84,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,826000,52,25,86,84,85,85,92,82,87,84,85,83,78,90,91,89,87,88,16,81,20,71,69,79,84,13,82,81,90,85,89,76,86,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mark_davis,Mark Davis,AEW,AEW,AEW,Mens,Mens,Yes,Active,MainEvent,Unknown,RingGeneral,The Don Callis Family,AEW National Champion,82,82,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,3150000,52,35,84,88,86,88,80,83,80,82,81,86,90,78,79,78,81,79,21,75,33,68,64,73,84,24,84,82,78,83,77,96,84,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_marq_quen,Marq Quen,AEW,AEW,AEW,Mens,Mens,Yes,Injured,Prospect,Unknown,RingGeneral,Private Party,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,74,76,77,81,80,72,81,80,74,72,74,70,77,81,74,43,71,31,61,62,66,79,22,70,83,73,75,69,62,71,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_m_scara_dorada,Máscara Dorada,AEW,AEW,AEW,Mens,Mens,Yes,Inactive,Prospect,Unknown,HighFlyer,,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,76,77,74,81,80,81,77,71,81,72,79,82,76,81,78,52,72,26,68,74,73,82,23,69,74,79,77,68,62,78,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_marshall_von_erich,Marshall Von Erich,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Von Erichs,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mason_madden,Mason Madden,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,MXM TV,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_matt_menard,Matt Menard,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_matt_sydal,Matt Sydal,AEW,AEW,AEW,Mens,Mens,Yes,Inactive,Prospect,Unknown,RingGeneral,,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,74,76,77,81,80,72,81,80,74,72,74,70,77,81,74,43,73,23,64,62,66,79,22,70,83,73,75,69,62,71,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_matt_jackson,Matt Jackson,AEW,AEW,AEW,Mens,Mens,Yes,Active,Midcard,Unknown,RingGeneral,The Young Bucks,,85,85,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,829000,52,25,84,82,83,85,85,86,90,85,83,82,81,89,86,92,85,87,17,84,19,73,77,78,84,12,84,91,89,85,83,79,81,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_max_caster,Max Caster,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,Showman,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,73,70,71,75,73,70,71,75,74,74,71,75,75,73,73,74,19,71,17,74,63,67,78,24,73,75,74,72,78,65,79,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_michael_nakazawa,Michael Nakazawa,AEW,AEW,AEW,Mens,Mens,Yes,Inactive,Prospect,Unknown,RingGeneral,,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,74,76,77,81,80,72,81,80,74,72,74,70,77,81,74,43,73,23,64,62,66,79,22,70,83,73,75,69,62,71,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_m_stico,Místico,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mike_bailey,Mike Bailey,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,JetSpeed,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mike_bennett,Mike Bennett,AEW,AEW,AEW,Mens,Mens,Yes,Inactive,Prospect,Unknown,RingGeneral,The Kingdom,,,76,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,308000,52,35,78,74,76,77,81,80,72,81,80,74,72,74,70,77,81,74,43,73,23,64,62,66,79,22,70,83,73,75,69,62,71,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mjf,MJF,AEW,AEW,AEW,Mens,Mens,Yes,Active,UpperCard,Unknown,Showman,,,90,90,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,1690000,52,35,92,90,91,90,93,88,91,89,92,88,93,95,98,98,90,95,21,83,29,70,66,75,97,24,93,82,98,93,95,94,92,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_mvp,MVP,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,RingGeneral,The Hurt Syndicate,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,74,73,73,78,80,71,72,72,75,69,72,77,81,77,72,77,24,67,31,62,71,75,76,17,71,75,79,74,75,66,76,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_myron_reed,Myron Reed,AEW,AEW,AEW,Mens,Mens,Yes,Active,Prospect,Unknown,Powerhouse,The Rascalz,,,74,"Game-derived estimate from roster tier, title status, current availability, and known public role",Low,305000,52,25,76,72,74,74,71,74,77,75,76,71,72,79,75,82,76,77,22,67,29,66,78,78,75,23,75,80,78,75,77,66,80,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
aew_aew_nick_jackson,Nick Jackson,AEW,AEW,AEW,Mens,Mens,Yes,Active,Midcard,Unknown,RingGeneral,The Young Bucks,,85,85,Sourced video-game overall used as anchor; component attributes derived for GM simulation,Medium,829000,52,25,84,82,83,85,85,86,90,85,83,82,81,89,86,92,85,87,17,84,19,73,77,78,84,12,84,91,89,85,83,79,81,https://www.fightful.com/wrestling/updated-all-elite-roster/,https://www.thesmackdownhotel.com/roster/aew/,https://www.thesmackdownhotel.com/aew-fight-forever/roster/,"AEW roster/availability from Fightful, cross-checkable with TSDH. AEW component stats are game-derived estimates because current public per-attribute ratings are not available."
